id,name,type,cuisine,meta_code_com,meta_code_dep,meta_geo_point_lat,meta_geo_point_lon,created_at,vegan,vegetarian,note
9068,Le Maillot,restaurant,"breakfast, french, coffee_shop",75117,75,48.8774159903694,2.28473015699353,2024-12-12 09:18:12,0,0,
9069,Sabor Latino,restaurant,,75117,75,48.8894797283309,2.32414312300088,2024-12-12 09:18:12,0,0,
9070,Da Zhong Mian Tiao,restaurant,chinese,75117,75,48.8839432298277,2.31754245807076,2024-12-12 09:18:12,0,0,
9071,Point nature,restaurant,,75117,75,48.8806243314471,2.29259456146511,2024-12-12 09:18:12,0,0,
9072,Maison Lacaille,restaurant,Bar à vins,75117,75,48.8926059267575,2.32495868217964,2024-12-12 09:18:12,0,0,
9073,Kebab Élysée L'Étoile,restaurant,kebab,75117,75,48.876033646898,2.28967355202818,2024-12-12 09:18:12,0,0,
9074,Le Refuge des Moines,restaurant,french,75117,75,48.8917665629737,2.32187045377441,2024-12-12 09:18:12,0,0,
9075,Le Riad,restaurant,moroccan,75117,75,48.8880809563293,2.29792796645441,2024-12-12 09:18:12,0,0,
9076,L'Amour et la Folie,restaurant,french,75117,75,48.8817196785538,2.3175092657342,2024-12-12 09:18:12,0,0,
9077,Tthaï,restaurant,,75117,75,48.8766858427839,2.29562202107235,2024-12-12 09:18:12,0,0,
9078,Il Rosso,restaurant,,75117,75,48.8828635568799,2.32310242590285,2024-12-12 09:18:12,0,0,
9079,Yansai,restaurant,"asian, taiwan, japan, vietnam",75117,75,48.8900435789574,2.32040462654743,2024-12-12 09:18:12,0,0,
9080,Magnum 150cl,restaurant,,75117,75,48.8811407405016,2.30892066482841,2024-12-12 09:18:12,0,1,
9081,Au Café du Musée,restaurant,,75117,75,48.8819725605725,2.30762398440748,2024-12-12 09:18:12,0,0,
9082,Yalil,restaurant,,75117,75,48.8836670461181,2.32094928261563,2024-12-12 09:18:12,0,0,
9083,eat Sushi,restaurant,"japanese, sushi",75117,75,48.8846559430545,2.31979677092929,2024-12-12 09:18:12,0,0,
9084,Mova,restaurant,"fine_dining, french",75117,75,48.8841427191232,2.32328724686781,2024-12-12 09:18:12,0,0,
9085,Jinchelin Thai,restaurant,thai,75117,75,48.8903549666603,2.31745528627775,2024-12-12 09:18:12,1,1,
9086,Mamine Batignolles,restaurant,tapas,75117,75,48.8847355711347,2.32477687869982,2024-12-12 09:18:12,0,0,
9087,Les Planches,restaurant,,75117,75,48.8913865274838,2.32007085916305,2024-12-12 09:18:12,0,0,
9088,La Doyenne,restaurant,african,75117,75,48.8918229731821,2.32121691678395,2024-12-12 09:18:12,0,0,
9089,Pas Chiche,restaurant,lebanese,75117,75,48.8914325441323,2.31963114452256,2024-12-12 09:18:12,0,0,
9090,Karl & Erick,restaurant,,75117,75,48.8828383273514,2.31355242070308,2024-12-12 09:18:12,0,0,
9091,Le Shine,restaurant,,75117,75,48.8799735604847,2.28925378631723,2024-12-12 09:18:12,0,0,
9092,Paul,restaurant,french,75117,75,48.8853075522072,2.29305254865452,2024-12-12 09:18:12,0,0,
9093,Gaston,restaurant,french,75117,75,48.888560820286,2.31722738233046,2024-12-12 09:18:12,0,1,
9094,Bronx Pizzeria,restaurant,"italian, pizza",75117,75,48.8777759931107,2.28476594772008,2024-12-12 09:18:12,0,0,
9095,Paris XVII,restaurant,french,75117,75,48.8819609935462,2.28854694042261,2024-12-12 09:18:12,0,0,
9096,Break,restaurant,american,75117,75,48.8855256493278,2.29826324258136,2024-12-12 09:18:12,0,0,
9097,Restaurant Vatel,restaurant,,75117,75,48.8896022717553,2.31699377868901,2024-12-12 09:18:12,0,0,
9098,Le Chandra,restaurant,"local, french",75117,75,48.8842977843319,2.32604824577317,2024-12-12 09:18:12,0,0,
9099,Le Pavillon du Ciel,restaurant,asian,75117,75,48.8850492219514,2.31124396075006,2024-12-12 09:18:12,0,0,
9100,Délice de l'Inde,restaurant,indian,75117,75,48.8859891685733,2.31751219940031,2024-12-12 09:18:12,1,1,
9101,Le Bouquet Wagram,restaurant,french,75117,75,48.8851227312422,2.303053416426,2024-12-12 09:18:12,0,0,
9102,Casero,restaurant,argentinian,75117,75,48.8841935972755,2.32616768789339,2024-12-12 09:18:12,0,0,
9103,L'Abadache,restaurant,,75117,75,48.8886140453711,2.31981227745015,2024-12-12 09:18:12,0,0,
9104,Jupi,restaurant,,75117,75,48.8844354990011,2.3243333922029,2024-12-12 09:18:12,0,0,
9105,Le Cristal,restaurant,,75117,75,48.8747749364984,2.29304684896036,2024-12-12 09:18:12,0,0,
9106,Le Grenier dîner spectacle,restaurant,,75117,75,48.8807109165069,2.29922439541826,2024-12-12 09:18:12,0,0,
9107,Tib’s,restaurant,italian,75117,75,48.8823361675322,2.30449761834279,2024-12-12 09:18:12,0,0,
9108,Le Nouveau Grillon,restaurant,,75117,75,48.8945832177161,2.31483594153602,2024-12-12 09:18:12,0,0,
9109,Kirane India,restaurant,indian,75117,75,48.8780289589485,2.28564629901038,2024-12-12 09:18:12,0,0,
9110,Fuxia,restaurant,"pasta, pizza",75117,75,48.8783233684582,2.28450262996293,2024-12-12 09:18:12,0,0,
9111,Le Brasier,restaurant,french,75117,75,48.8793469294034,2.29199399810273,2024-12-12 09:18:13,0,0,
9112,Sushi Bâ,restaurant,sushi,75117,75,48.8829943983884,2.31834603112799,2024-12-12 09:18:13,0,0,
9113,Tonton des Dames,restaurant,,75117,75,48.8829343839617,2.31767044973222,2024-12-12 09:18:13,0,0,
9114,Bowls & Rolls,restaurant,sushi,75117,75,48.8816439899682,2.28894692484207,2024-12-12 09:18:13,0,0,
9115,Café Coco,restaurant,african,75117,75,48.8855400662013,2.29764465812715,2024-12-12 09:18:13,0,0,
9116,Raja's,restaurant,indian,75117,75,48.8819359316557,2.31856295478212,2024-12-12 09:18:13,1,1,
9117,Le Royal 17,restaurant,,75117,75,48.8870744573962,2.32302908425007,2024-12-12 09:18:13,0,0,
9118,Strobi,restaurant,,75117,75,48.884255790997,2.32628159795752,2024-12-12 09:18:13,0,0,
9119,Captain's Pizza,restaurant,pizza,75117,75,48.8764500598476,2.29567616816686,2024-12-12 09:18:13,0,0,
9120,Ikuzo,restaurant,japanese,75117,75,48.8825220781446,2.31634242099341,2024-12-12 09:18:13,0,1,
9121,Palette Batignolles,restaurant,,75117,75,48.8881267215206,2.31083961774095,2024-12-12 09:18:13,0,0,
9122,Tea Nagar,restaurant,,75117,75,48.8905069305648,2.32640925434285,2024-12-12 09:18:13,0,0,
9123,Phu Thai,restaurant,thai,75117,75,48.8921227938586,2.31905933108806,2024-12-12 09:18:13,0,0,
9124,Gourou Son,restaurant,african,75117,75,48.8921570758426,2.32223263581054,2024-12-12 09:18:13,0,0,
9125,Ladess,restaurant,turkish,75117,75,48.8854968993999,2.32631437119895,2024-12-12 09:18:13,0,0,
9126,La Table d'à Côté,restaurant,,75117,75,48.8876540660006,2.31813287933031,2024-12-12 09:18:13,0,0,
9127,Aux Dés Calés,restaurant,,75117,75,48.8920334427708,2.32611463044631,2024-12-12 09:18:13,0,0,
9128,Jour Batignolles,restaurant,sandwich,75117,75,48.8899180180478,2.31331797887131,2024-12-12 09:18:13,1,1,
9129,Premiata Drogheria Di Meglio,restaurant,,75117,75,48.8872047959905,2.31962502573325,2024-12-12 09:18:13,0,0,
9130,Casatoni,restaurant,italian,75117,75,48.8849966674185,2.31549182545936,2024-12-12 09:18:13,0,1,
9131,Paristanbul,restaurant,"turkish, kebab",75117,75,48.8948570544928,2.32786745403794,2024-12-12 09:18:13,0,0,
9132,Gus - L'Atelier Gourmand,restaurant,,75117,75,48.8828401713701,2.30327989544975,2024-12-12 09:18:13,0,0,
9133,Bouillon des Vignes,restaurant,french,75117,75,48.8898958898234,2.32028132875175,2024-12-12 09:18:13,0,0,
9134,Ripaille,restaurant,,75117,75,48.8835878371331,2.32075733703294,2024-12-12 09:18:13,0,0,
9135,Las des Kebab,restaurant,kebab,75117,75,48.8950763250799,2.31701196741889,2024-12-12 09:18:13,0,0,
9136,Akira,restaurant,japanese,75117,75,48.8813716619341,2.29171873640251,2024-12-12 09:18:13,0,0,
9137,Pizza Pizze,restaurant,italian,75117,75,48.8762744589762,2.29030294913747,2024-12-12 09:18:13,0,0,
9138,Ô Güsto,restaurant,italian,75117,75,48.880578985351,2.28664894226802,2024-12-12 09:18:13,0,0,
9139,Mimi,restaurant,,75117,75,48.8882249574258,2.3064119612086,2024-12-12 09:18:13,0,0,
9140,Safrane,restaurant,indian,75117,75,48.877797953697,2.2906199527155,2024-12-12 09:18:13,0,0,
9141,Le Bistro D'Alberto,restaurant,,75117,75,48.883450122464,2.29387531627003,2024-12-12 09:18:13,0,0,
9142,Dessirier,restaurant,seafood,75117,75,48.8848465475327,2.2963978500301,2024-12-12 09:18:13,0,0,
9143,Zino,restaurant,pizza,75117,75,48.8843810166304,2.29101926658268,2024-12-12 09:18:13,0,0,
9144,Le Relais de Venise,restaurant,"barbecue, french",75117,75,48.8780290427675,2.28511077921664,2024-12-12 09:18:13,0,0,
9145,Agapé,restaurant,,75117,75,48.8848687595761,2.30690699641002,2024-12-12 09:18:13,0,0,
9146,Japikeo,restaurant,"japanese, sushi",75117,75,48.8840871471052,2.32300997351084,2024-12-12 09:18:14,0,0,
9147,au Bon Couscous,restaurant,,75117,75,48.8816853965698,2.31733995129008,2024-12-12 09:18:14,0,0,
9148,Aux Trois Marches,restaurant,arab,75117,75,48.8866890574883,2.31226445746142,2024-12-12 09:18:14,0,0,
9149,Tibetan Ama Restaurant,restaurant,,75117,75,48.8820747359723,2.31870041799417,2024-12-12 09:18:14,0,0,
9150,Bagelstein,restaurant,bagel,75117,75,48.8955873697163,2.31187654298256,2024-12-12 09:18:14,0,0,
9151,O Core Mio,restaurant,italian,75117,75,48.8872670735312,2.31199204560829,2024-12-12 09:18:14,0,1,
9152,Le Wagon Bleu,restaurant,,75117,75,48.8829743656398,2.32053169619954,2024-12-12 09:18:14,0,0,
9153,SHERA,restaurant,,75117,75,48.8901636916299,2.31939519394822,2024-12-12 09:18:14,1,1,
9154,L'Envie du Jour,restaurant,fusion,75117,75,48.8888426198707,2.3183074743734,2024-12-12 09:18:14,0,0,
9155,La Trattoria di Augustino,restaurant,italian,75117,75,48.8899780324745,2.32095271919593,2024-12-12 09:18:14,0,0,
9156,Junglii,restaurant,indian,75117,75,48.8944755940794,2.32013581891263,2024-12-12 09:18:14,0,0,
9157,Pizza Di Roma,restaurant,pizza,75117,75,48.8846426996475,2.31977179285781,2024-12-12 09:18:14,0,0,
9158,Blue Monkey Cà Phê,restaurant,"vietnamese, asian, international",75117,75,48.8921697325164,2.30977545131404,2024-12-12 09:18:14,0,0,
9159,Smart Bowls,restaurant,"french, italian, japanese, american, international, seafood",75117,75,48.8875024373722,2.311848631245,2024-12-12 09:18:14,1,1,
9160,Vapiano Paris Batignolles,restaurant,"italian, pasta, italian_pizza",75117,75,48.8903037532319,2.3119123337091,2024-12-12 09:18:14,0,1,
9161,Phébé,restaurant,french,75117,75,48.8856806307175,2.29672315169225,2024-12-12 09:18:14,0,0,
9162,Dubble,restaurant,,75117,75,48.8993756546746,2.32150802028119,2024-12-12 09:18:14,0,0,
9163,Québecium,restaurant,Quebec,75117,75,48.8921341932469,2.31672748562519,2024-12-12 09:18:14,0,0,
9164,Kaviari,restaurant,"fish, seafood",75117,75,48.8815225361912,2.31483216967959,2024-12-12 09:18:14,0,0,
9165,Chez Gabrielle,restaurant,french,75117,75,48.8767389840501,2.29611529607411,2024-12-12 09:18:14,0,0,
9166,Mavrommatis,restaurant,,75117,75,48.878899894086,2.28263635352636,2024-12-12 09:18:14,0,0,
9167,Chez Bebert,restaurant,,75117,75,48.8786179552845,2.29133098956171,2024-12-12 09:18:14,0,0,
9168,Prima,restaurant,pizza,75117,75,48.8829003534348,2.31794629816565,2024-12-12 09:18:14,0,1,
9169,Mandar Kitchen,restaurant,,75117,75,48.8907971958717,2.32503411930821,2024-12-12 09:18:14,0,0,
9170,Buzkashi,restaurant,afghan,75117,75,48.8853024392463,2.32566678535974,2024-12-12 09:18:14,0,0,
9171,Il Laboratirio,restaurant,pizza,75117,75,48.8918416648262,2.32153383654295,2024-12-12 09:18:14,0,0,
9172,Toc que ville,restaurant,,75117,75,48.8863559606562,2.30887984495996,2024-12-12 09:18:14,0,0,
9173,Ha Long Baie,restaurant,vietnamese,75117,75,48.8864711280058,2.31351788726198,2024-12-12 09:18:14,0,0,
9174,Au petit Chavignol,restaurant,,75117,75,48.8855972307809,2.31022589479059,2024-12-12 09:18:14,0,0,
9175,L'Ébéniste du Vin,restaurant,,75117,75,48.8860948643723,2.3179989365176,2024-12-12 09:18:14,0,0,
9176,La Palmeraie,restaurant,,75117,75,48.8911446257582,2.31947985117029,2024-12-12 09:18:14,0,0,
9177,La Palme d'Or,restaurant,,75117,75,48.8908251914283,2.32005954359377,2024-12-12 09:18:14,0,0,
9178,Pastaland,restaurant,italian,75117,75,48.8916845879607,2.32081617799324,2024-12-12 09:18:14,0,0,
9179,Franquette,restaurant,,75117,75,48.8855212907382,2.32577784557679,2024-12-12 09:18:14,0,0,
9180,Little Nona,restaurant,italian,75117,75,48.8796298186356,2.29497309412866,2024-12-12 09:18:14,0,0,
9181,Trattoria di Bellagio,restaurant,italian,75117,75,48.8804349842544,2.28561193320738,2024-12-12 09:18:14,0,0,
9182,Gusto Italia,restaurant,italian,75117,75,48.8767719249295,2.29119796875833,2024-12-12 09:18:14,0,0,
9183,Little Italy,restaurant,,75117,75,48.8835814668867,2.32653724600431,2024-12-12 09:18:14,0,0,
9184,La Cantine de Samuel,restaurant,,75117,75,48.8804753850277,2.29628561634661,2024-12-12 09:18:14,0,0,
9185,Le Hameau,restaurant,,75117,75,48.880288552406,2.28794025827091,2024-12-12 09:18:14,0,0,
9186,Valma,restaurant,,75117,75,48.8868436197828,2.32332253468019,2024-12-12 09:18:14,1,1,
9187,Kalypso,restaurant,fish,75117,75,48.8888822662727,2.31769308087078,2024-12-12 09:18:14,0,0,
9188,Il Grano,restaurant,italian,75117,75,48.87959654248,2.28682739298657,2024-12-12 09:18:14,0,0,
9189,Mariba,restaurant,vietnamese,75117,75,48.8886674380943,2.32180834387188,2024-12-12 09:18:14,0,0,
9190,Restaurant 17,restaurant,pizza,75117,75,48.896125320262,2.31889068719622,2024-12-12 09:18:14,1,1,
9191,kirin,restaurant,japanese,75117,75,48.8890067375348,2.31645566050528,2024-12-12 09:18:14,0,0,
9192,Gumma,restaurant,japanese,75117,75,48.8921702354305,2.31717625272111,2024-12-12 09:18:14,0,0,
9193,Adana,restaurant,"kebab, turkish",75117,75,48.8919579218232,2.31807898369289,2024-12-12 09:18:14,0,0,
9194,Full Moon,restaurant,kebab,75117,75,48.8955481424095,2.31736006785769,2024-12-12 09:18:14,0,0,
9195,Les Marchands De Vins,restaurant,,75117,75,48.8841623327766,2.32618319441426,2024-12-12 09:18:14,0,0,
9196,Le Crystal,restaurant,,75117,75,48.8762007820473,2.29013204213177,2024-12-12 09:18:14,0,0,
9197,Banhmila,restaurant,,75117,75,48.884847469542,2.32569905568695,2024-12-12 09:18:14,0,0,
9198,Le Cambodge 17,restaurant,,75117,75,48.8830768763157,2.31508211803222,2024-12-12 09:18:14,0,0,
9199,Pho 9,restaurant,vietnamese,75117,75,48.8852246551848,2.32555756916139,2024-12-12 09:18:14,0,0,
9200,Il trentasei,restaurant,italian,75117,75,48.8878607637329,2.30637265008269,2024-12-12 09:18:14,0,0,
9201,Le Dôme,restaurant,french,75117,75,48.881611971098,2.31600898888516,2024-12-12 09:18:14,0,0,
9202,Kokoya,restaurant,japanese,75117,75,48.8832978232833,2.32342739228889,2024-12-12 09:18:14,0,0,
9203,L'Obligado,restaurant,,75117,75,48.8758507537707,2.28967095363819,2024-12-12 09:18:14,0,0,
9204,Mon Loup,restaurant,french,75117,75,48.8838153219853,2.317857449992,2024-12-12 09:18:14,0,0,
9205,Little Italia,restaurant,italian,75117,75,48.8857789504417,2.31446898181508,2024-12-12 09:18:14,0,0,
9206,Un Gone à Paris,restaurant,,75117,75,48.8826558533193,2.31374713231378,2024-12-12 09:18:14,0,0,
9207,Bistrot Le H,restaurant,burger,75117,75,48.8905555456032,2.32110493455755,2024-12-12 09:18:14,0,0,
9208,Bloom Sushi – Batignolles,restaurant,sushi,75117,75,48.883764360014,2.32142235723074,2024-12-12 09:18:14,0,0,
9209,Parisik,restaurant,korean,75117,75,48.8841604887579,2.32336972479504,2024-12-12 09:18:14,0,0,
9210,Chez Léon,restaurant,,75117,75,48.8841260391359,2.31436613586314,2024-12-12 09:18:14,0,0,
9211,Le P'tit Canon,restaurant,french,75117,75,48.8843356705343,2.3147383761831,2024-12-12 09:18:14,0,0,
9212,Kurry Up,restaurant,indian,75117,75,48.8808199650672,2.29911266464896,2024-12-12 09:18:14,0,0,
9213,Bistrot lanterne,restaurant,,75117,75,48.8806939850625,2.28616195369364,2024-12-12 09:18:14,0,0,
9214,Mme Shawn Batignolles,restaurant,thai,75117,75,48.8836014996353,2.3202064783564,2024-12-12 09:18:14,0,0,
9215,Le Hide,restaurant,,75117,75,48.8762071522937,2.29403574589676,2024-12-12 09:18:14,0,0,
9216,L'Abydoise,restaurant,,75117,75,48.885232953269,2.29319696884619,2024-12-12 09:18:14,0,0,
9217,Parenthèse(s),restaurant,,75117,75,48.8886052443728,2.32204286952268,2024-12-12 09:18:14,0,0,
9218,Le Monty,restaurant,crepes,75117,75,48.8838050960634,2.32157884736299,2024-12-12 09:18:14,0,0,
9219,Missada,restaurant,,75117,75,48.8822489957392,2.29428493987811,2024-12-12 09:18:14,0,0,
9220,Orchidée Thaï,restaurant,thai,75117,75,48.8822699504972,2.29453698370654,2024-12-12 09:18:14,0,0,
9221,Di Loretta,restaurant,"pizza, italian_pizza, italian",75117,75,48.8813328369288,2.31384902269607,2024-12-12 09:18:14,0,0,
9222,Bap Plus,restaurant,korean,75117,75,48.8776899947841,2.29172695066762,2024-12-12 09:18:14,0,0,
9223,Le Bistrot Gourmand,restaurant,french,75117,75,48.8814403935401,2.28946844685751,2024-12-12 09:18:14,0,0,
9224,Les Jardins du Belvédère,restaurant,,75117,75,48.8849347251541,2.2961329818898,2024-12-12 09:18:14,0,0,
9225,Timgad,restaurant,"couscous, moroccan",75117,75,48.8775889928509,2.28815525408731,2024-12-12 09:18:14,0,0,
9226,Sole di Sardegna,restaurant,italian,75117,75,48.8848178814238,2.32293109980196,2024-12-12 09:18:14,0,0,
9227,Les Majorettes,restaurant,,75117,75,48.8851594439782,2.32432702195649,2024-12-12 09:18:15,0,0,
9228,Le Gotham,restaurant,burger,75117,75,48.8950923345149,2.31694566656481,2024-12-12 09:18:15,0,0,
9229,Vert Midi,restaurant,,75117,75,48.8845352436488,2.31227518629748,2024-12-12 09:18:15,0,1,
9230,Le 119,restaurant,couscous,75117,75,48.8952776583941,2.32800617453549,2024-12-12 09:18:15,0,0,
9231,Supreme Durum,restaurant,,75117,75,48.883706441063,2.32116964285007,2024-12-12 09:18:15,0,0,
9232,Le Vin Cœur,restaurant,french,75117,75,48.8752419761433,2.2940699440617,2024-12-12 09:18:15,0,0,
9233,Anona,restaurant,,75117,75,48.8819839599609,2.31871793617182,2024-12-12 09:18:15,0,0,
9234,Fujiyama,restaurant,japanese,75117,75,48.8809989186999,2.28570597816099,2024-12-12 09:18:15,0,0,
9235,Caïus,restaurant,french,75117,75,48.8774499370772,2.29206792648873,2024-12-12 09:18:15,0,0,
9236,Bistrot Djougo,restaurant,,75117,75,48.8779329861571,2.29156392265088,2024-12-12 09:18:15,0,0,
9237,Yoyo,restaurant,japanese,75117,75,48.8813709913818,2.28948596503514,2024-12-12 09:18:15,0,0,
9238,Le Dumas,restaurant,french,75117,75,48.8824362474561,2.31205817882432,2024-12-12 09:18:15,0,0,
9239,Printemps -,restaurant,japanese,75117,75,48.891352580776,2.31916863110544,2024-12-12 09:18:15,0,0,
9240,Petit Boutary,restaurant,,75117,75,48.8877046926959,2.32223892223791,2024-12-12 09:18:15,0,0,
9241,Roco,restaurant,,75117,75,48.8837978876266,2.2929378842191,2024-12-12 09:18:15,0,0,
9242,Cocoon,restaurant,japanese,75117,75,48.8925937729979,2.32257889223064,2024-12-12 09:18:15,0,1,
9243,Yora,restaurant,peruvian,75117,75,48.8842852952962,2.31250049185479,2024-12-12 09:18:15,1,1,
9244,La Fabbrica,restaurant,italian,75117,75,48.8775261285771,2.29494585294333,2024-12-12 09:18:16,0,0,
9245,Fuji Tomi,restaurant,sushi,75117,75,48.883254740301,2.29348857525758,2024-12-12 09:18:16,0,0,
9246,Frédéric Simonin,restaurant,,75117,75,48.8799466545755,2.29420028265605,2024-12-12 09:18:16,0,0,
9247,Marcelle et Marcel,restaurant,,75117,75,48.8846111836916,2.32458962698291,2024-12-12 09:18:16,0,0,
9248,Ménélik,restaurant,ethiopian,75117,75,48.8906943499197,2.32051166345093,2024-12-12 09:18:16,1,1,
9249,Kapunka,restaurant,thai,75117,75,48.8868642392646,2.31327648845058,2024-12-12 09:18:16,1,1,
9250,L'Établi,restaurant,,75117,75,48.8861646856258,2.32041745085928,2024-12-12 09:18:16,0,0,
9251,Fagot,restaurant,french,75117,75,48.8820617440223,2.31754329626108,2024-12-12 09:18:16,0,1,
9252,Kunchapai,restaurant,,75117,75,48.8871632217508,2.31240795564375,2024-12-12 09:18:16,1,1,
9253,Bistrot Osaka,restaurant,,75117,75,48.8843880574291,2.30058259900849,2024-12-12 09:18:16,0,0,
9254,Le Café de Raphaëlle,restaurant,"breakfast, coffee_shop, french",75117,75,48.8824063240618,2.31414309341972,2024-12-12 09:18:16,0,1,
9255,Sushi in sushi,restaurant,,75117,75,48.8887656739995,2.31682882283457,2024-12-12 09:18:16,0,0,
9256,Autana,restaurant,,75117,75,48.8827510717393,2.30831389885768,2024-12-12 09:18:16,0,0,
9257,Solis bar & restaurant,restaurant,,75117,75,48.8771786986905,2.29721885744593,2024-12-12 09:18:16,0,0,
9258,Pot pot,restaurant,,75117,75,48.8914024530999,2.3254999854866,2024-12-12 09:18:16,0,0,
9259,O'Hua,restaurant,asian,75117,75,48.8853355016407,2.32226829167929,2024-12-12 09:18:16,0,0,
9260,Cave Pétrissans,restaurant,french,75117,75,48.8813685606299,2.29584062110712,2024-12-12 09:18:16,0,0,
