restaurant_name,address,phone_number,reviews_count,reviews_average,type,cuisine,meta_code_com,meta_code_dep,meta_geo_point_lat,meta_geo_point_lon,vegan,vegetarian
jour ternes,"266 Rue du Faubourg Saint-Honoré, 75008 Paris",01 43 59 00 76,177,3.3,restaurant,,75108,75,48.87762109554,2.29932305041862,0,0
go sushi,"164 Rue Montmartre, 75002 Paris",01 77 32 56 30,51,4.9,restaurant,japanese,75108,75,48.8726850765802,2.30247883696345,0,0
jj restaurant,"34 Rue de Penthièvre, 75008 Paris",01 42 25 07 90,259,4.6,restaurant,,75108,75,48.8724004271484,2.31358343374481,0,0
le mas de lily,"38 Rue de Laborde, 75008 Paris",01 42 65 81 05,79,4.8,restaurant,mediterranean,75108,75,48.8755548725887,2.31738672230981,0,0
yao yao,"39 Rue de Berri, 75008 Paris",01 53 75 08 88,47,3.7,restaurant,asian,75108,75,48.8738687689463,2.30664757650678,0,0
élysées istanbul,"19 Rue de Berri, 75008 Paris",09 55 77 21 47,1470,4.3,restaurant,turkish,75108,75,48.8727443366356,2.3045541961892,0,0
restaurant zo,"13 Rue Montalivet, 75008 Paris",01 42 65 18 18,430,4.2,restaurant,,75108,75,48.8710652737919,2.31824737612766,0,0
oh my french burger,"25 Rue Lavoisier, 75008 Paris",07 82 88 42 04,264,4.8,restaurant,burger,75108,75,48.8737505841116,2.31984697852928,0,0
café di roma,"35 Av. des Champs-Élysées, 75008 Paris",01 53 89 65 60,4451,4.1,restaurant,,75108,75,48.8697594570965,2.30644238751711,0,0
le carré élysée,"49 Av. Franklin Delano Roosevelt, 75008 Paris",01 43 59 91 06,2018,4.6,restaurant,,75108,75,48.870101522565,2.3098376450356,0,0
je n'aime que toi,"6 Rue d'Artois, 75008 Paris",01 42 25 35 60,99,4.4,restaurant,,75108,75,48.872441582293,2.30874891963239,0,0
étoile d'or,"12 Rue de Montenotte, 75017 Paris",01 43 80 44 62,487,4.0,restaurant,chinese,75108,75,48.8774164932836,2.29999268066314,0,0
limon,"14 Rue de Marignan, 75008 Paris",01 71 93 96 58,126,4.1,restaurant,french,75108,75,48.8686886402994,2.30685100123821,0,0
le savio,"45 Rue Boissy d'Anglas, 75000 Paris",01 42 65 05 95,114,3.2,restaurant,,75108,75,48.8703977390232,2.32254041929505,0,0
café chic,"126 Rue du Faubourg Saint-Honoré, 75008 Paris",01 45 63 69 69,496,3.5,restaurant,,75108,75,48.8722960451846,2.31282743418834,0,0
caviar kaspia,"17 Pl. de la Madeleine, 75008 Paris",01 42 65 33 32,336,4.6,restaurant,,75108,75,48.8706015869083,2.3238682803958,0,0
maison dubois,"2 Rue de Vienne, 75008 Paris",01 87 02 60 83,52,5.0,restaurant,french,75108,75,48.8761913943157,2.32130459149116,0,0
amazonia,"30 Rue Marbeuf, 75008 Paris",06 76 27 01 07,1212,3.9,restaurant,,75108,75,48.8692386894523,2.30494043428743,0,0
le petit amalfi,"31 Rue de Turin, 75008 Paris",01 45 22 12 03,826,4.5,restaurant,italian,75108,75,48.8823657556504,2.32421395008268,0,0
spoon,"25 Pl. de la Bourse, 75002 Paris",,854,4.2,restaurant,,75108,75,48.8686678818462,2.30662628647272,0,0
le saint amour,"4 Rue de Rome, 75008 Paris",01 43 87 73 83,446,4.0,restaurant,,75108,75,48.8742538335781,2.32589603041154,0,0
mitsumi,"49 Rue d'Amsterdam, 75008 Paris",01 42 45 01 41,135,3.8,restaurant,,75108,75,48.8799536953742,2.32691962842711,0,0
lino,"61 Rue de Courcelles, 75008 Paris",01 40 54 98 26,728,4.5,restaurant,,75108,75,48.8773686326165,2.30616704199787,0,0
chez francis,"7 Pl. de l'Alma, 75008 Paris",01 47 20 86 83,4255,3.6,restaurant,french,75108,75,48.8650516773601,2.30187039461208,0,0
le leria,"36 Rue du Colisée, 75008 Paris",01 44 07 02 84,9,5.0,restaurant,chinese,75108,75,48.871477663428,2.31057466578164,0,1
truffesfolies,"48 Rue de Berri, 75008 Paris",01 42 89 43 06,429,4.5,restaurant,,75108,75,48.8745516425979,2.30811692413312,0,0
la gavotte,"39 Rue d'Amsterdam, 75008 Paris",01 48 74 37 08,136,4.3,restaurant,crepe,75108,75,48.8790455999844,2.3268821613199,0,0
la pivoine chinoise,"47 Rue de Berri, 75008 Paris",,34,4.0,restaurant,asian,75108,75,48.8745400755715,2.30780989501986,0,0
le bigado,"74 Bd Malesherbes, 75008 Paris",01 53 76 38 81,242,4.2,restaurant,pizza,75108,75,48.8791267368071,2.31499871809567,0,0
mi tierra,"65 Rue d'Amsterdam, 75008 Paris",01 44 84 92 90,362,4.5,restaurant,,75108,75,48.8811279161898,2.32696732145615,0,0
ashiana,"205 Av. Charles de Gaulle, 92200 Neuilly-sur-Seine",01 46 24 52 43,567,4.4,restaurant,indian,75108,75,48.8772364500034,2.29958934348244,0,0
le visconti,"89 Bd de Courcelles, 75008 Paris",01 43 80 78 22,600,4.5,restaurant,italian,75108,75,48.8781108501425,2.29919598076651,0,0
talos,"39 Rue de Saint-Pétersbourg, 75008 Paris",01 43 87 60 40,296,4.6,restaurant,,75108,75,48.882618050936,2.32619174395552,0,0
le clarence,"31 Av. Franklin Delano Roosevelt, 75008 Paris",01 82 82 10 10,751,4.7,restaurant,fine_dining,75108,75,48.867402298286,2.30979405913911,0,0
chez andré,"12 Rue Marbeuf, 75008 Paris",01 47 20 59 57,1410,4.1,restaurant,,75108,75,48.8678178730454,2.30283783387637,0,0
le madeleine c.,"5 Rue de Castellane, 75008 Paris",01 42 65 00 12,290,4.2,restaurant,,75108,75,48.8722005187577,2.32518474210823,0,0
régis le caviste,"55 Rue de Prony, 75017 Paris",01 82 10 37 02,591,4.7,restaurant,,75108,75,48.8739619757097,2.30411699611969,0,0
matignon,"3 Av. Matignon, 75008 Paris",01 42 89 64 72,3543,3.6,restaurant,,75108,75,48.8697197268755,2.31119492661648,0,0
paris london,"16 Pl. de la Madeleine, 75008 Paris",01 47 42 33 92,1342,3.7,restaurant,,75108,75,48.8699564318211,2.32544525165886,0,1
foyer de la madeleine,"Pl. de la Madeleine, 75008 Paris",,301,4.5,restaurant,french,75108,75,48.8699599522204,2.3247485478671,0,0
soeurs,"27 Rue Cambacérès, 75008 Paris",09 83 53 57 24,189,4.7,restaurant,,75108,75,48.8735445569316,2.31772157934157,1,1
jour boétie,"59 Rue La Boétie, 75008 Paris",01 42 89 56 44,103,3.7,restaurant,,75108,75,48.8732131364801,2.31241809774659,0,0
bobo - anjou,"29 Rue d'Anjou, 75008 Paris",09 77 56 92 95,151,4.5,restaurant,japanese,75108,75,48.8714817705606,2.32168747682812,0,0
kous,"47 Rue d'Amsterdam, 75008 Paris",09 81 63 37 03,884,4.7,restaurant,,75108,75,48.8799129593248,2.32692373555966,0,0
pepita,"88 Bd Saint-Germain, 75005 Paris",01 56 81 92 87,1115,4.7,restaurant,,75108,75,48.8669255356335,2.3076129202953,0,0
le piaf,"38 Rue Jean Mermoz, 75008 Paris",01 47 42 64 10,626,3.5,restaurant,,75108,75,48.871976721943,2.31249487597967,0,0
annapurna,"32 Rue de Berri, 75008 Paris",01 45 63 91 62,552,3.5,restaurant,indian,75108,75,48.8735175672034,2.30631422821759,0,0
miam,"72 Bd Malesherbes, 75008 Paris",01 45 63 22 62,264,4.3,restaurant,,75108,75,48.8789852502815,2.31518345524159,0,0
l'initial,"9 Rue de Bièvre, 75005 Paris",01 42 01 84 22,342,4.7,restaurant,,75108,75,48.8751556425406,2.30127427365838,0,0
bowly wood,"3 Rue Vignon, 75008 Paris",01 77 32 07 56,537,4.7,restaurant,indian,75108,75,48.8700410890431,2.32585915003759,0,0
le grand palais,"21 Av. Franklin Delano Roosevelt, 75008 Paris",01 43 59 76 78,1871,3.8,restaurant,,75108,75,48.8664810433083,2.30994099390173,0,0
publicis drugstore,"133 Av. des Champs-Élysées, 75008 Paris",01 44 43 77 64,3502,4.6,restaurant,,75108,75,48.8727037682243,2.29713227238616,0,0
le taillevent,"15 Rue Lamennais, 75008 Paris",01 44 95 15 01,667,4.7,restaurant,french,75108,75,48.8741489759694,2.30247137706962,0,0
philippe et jean pierre,"7 Rue du Boccador, 75008 Paris",01 47 23 57 80,195,4.4,restaurant,,75108,75,48.8666945303821,2.30260297294944,0,0
tuktuk,"47 Rue de Laborde, 75008 Paris",01 43 87 49 88,831,4.3,restaurant,thai,75108,75,48.8754900804772,2.31786843028519,0,0
sushi ku,"7 Rue de Castellane, 75008 Paris",01 44 71 01 33,233,4.8,restaurant,,75108,75,48.8719026259189,2.32486547541637,0,0
bobun me,"11 Rue Tronchet, 75008 Paris",01 42 66 64 25,82,3.9,restaurant,,75108,75,48.8719500674909,2.32510293473325,0,0
chez léon,"5 Rue de l'Isly, 75008 Paris",01 43 87 42 77,552,4.3,restaurant,french,75108,75,48.8747293389452,2.32585202541989,0,0
hamac,"90 Rue de Monceau, 75008 Paris",,23,4.6,restaurant,,75108,75,48.8805462959286,2.3168841433955,0,0
l'envigne,"9 Rue de Moscou, 75008 Paris",01 45 22 23 92,139,4.2,restaurant,,75108,75,48.8801615665729,2.32571657386461,0,0
yookoso,"40 Rue de Laborde, 75008 Paris",01 45 22 03 55,281,4.6,restaurant,indian,75108,75,48.875534588383,2.31715437595383,0,0
kisin,"7-9 Rue de Ponthieu, 75008 Paris",01 71 26 77 28,784,4.6,restaurant,"japanese, Udon",75108,75,48.8702906183006,2.31055538740435,0,0
ekla,"240 Rue du Faubourg Saint-Honoré, 75008 Paris",,60,4.7,restaurant,regional,75108,75,48.8764051328466,2.30221815977475,0,0
la cantine d'augustin,"97 Bd Haussmann, 75008 Paris",01 40 07 18 87,4,4.3,restaurant,,75108,75,48.8748151696337,2.31812759873131,0,0
le belleval,"16 Rue de la Pépinière, 75008 Paris",01 85 73 36 45,181,4.5,restaurant,,75108,75,48.8751896730675,2.32211704936577,0,0
tachibana,"7 Rue de Berne, 75008 Paris",09 53 26 31 88,362,4.7,restaurant,japanese,75108,75,48.8803556914504,2.32355664123583,0,0
dassaï,"184 Rue du Faubourg Saint-Honoré, 75008 Paris",01 76 74 74 70,193,4.6,restaurant,,75108,75,48.8744223953067,2.30712718832844,0,0
del papa,"233Bis Rue du Faubourg Saint-Honoré, 75008 Paris",01 47 63 30 98,1067,4.2,restaurant,pizza,75108,75,48.8773587419707,2.29896556224827,0,0
maxan,"3 Rue Quentin Bauchart, 75008 Paris",01 40 70 04 78,892,4.8,restaurant,,75108,75,48.8689887410997,2.29941164713517,0,0
café crêperie du 8ème,"8 Av. de Friedland, 75008 Paris",01 42 89 28 09,392,4.4,restaurant,,75108,75,48.8748957197232,2.30375866975902,0,0
le victory,"33 Av. Franklin Delano Roosevelt, 75008 Paris",01 43 59 47 33,693,4.1,restaurant,,75108,75,48.8675020429338,2.30984368000588,0,0
114 faubourg,"114 Rue du Faubourg Saint-Honoré, 75008 Paris",01 53 43 44 44,368,4.7,restaurant,french,75108,75,48.8718415218448,2.31448507506917,0,0
shinko,"21 Rue Vignon, 75008 Paris",01 44 70 92 91,3131,4.3,restaurant,"japanese, sushi",75108,75,48.8715945909773,2.32620565791478,0,0
shin jung,"7 Rue Clapeyron, 75008 Paris",01 45 22 21 06,720,4.6,restaurant,korean,75108,75,48.8813247232763,2.32410356041788,0,1
origines,"6 Rue de Ponthieu, 75008 Paris",09 86 41 63 04,744,4.9,restaurant,,75108,75,48.8702392372342,2.31122132961147,0,0
saitama,"6 Rue La Boétie, 75008 Paris",01 49 24 96 82,120,4.4,restaurant,japanese,75108,75,48.8744844197345,2.31847536389398,0,0
brasserie mollard,"115 Rue Saint-Lazare, 75008 Paris",01 43 87 50 22,2200,3.9,restaurant,,75108,75,48.8753240349753,2.32592905511004,0,0
juste le zinc,"25 Rue de Turin, 75008 Paris",01 43 87 44 84,206,4.3,restaurant,,75108,75,48.8820347542941,2.32431285654013,0,0
le comptoir de thiou,"12 Av. George V, 75008 Paris",01 47 20 89 56,1,3.0,restaurant,,75108,75,48.8660597688547,2.30170426529119,0,0
shikoku,"23 Rue des Mathurins, 75008 Paris",01 40 07 05 58,602,4.3,restaurant,japanese,75108,75,48.8731455783405,2.32590826799017,0,0
little shao,"25 Rue Vignon, 75008 Paris",09 80 88 08 83,585,4.4,restaurant,chinese,75108,75,48.8718664999163,2.32630573783865,0,0
le pichet de paris,"68 Rue Pierre Charron, 75008 Paris",01 43 59 50 34,226,4.2,restaurant,,75108,75,48.8699553421736,2.30447708268002,0,0
jioko,"9 Rue de l'Isly, 75008 Paris",01 42 93 35 13,148,4.5,restaurant,japanese,75108,75,48.8747207894039,2.32560174179113,0,0
le marie suzy,"26 Av. de Friedland, 75008 Paris",09 74 64 10 43,191,4.1,restaurant,,75108,75,48.8744975793224,2.2999426407012,0,0
sushi japo,"53 Rue de Rome, 75008 Paris",01 44 90 00 61,77,4.5,restaurant,sushi,75108,75,48.8789863399289,2.3219571226532,0,0
yooki,"1 Rue de Castellane, 75008 Paris",01 49 24 00 24,287,4.6,restaurant,japanese,75108,75,48.8721198848492,2.32552806486223,0,0
pierre gagnaire,"6 Rue Balzac, 75008 Paris",01 58 36 12 50,930,4.6,restaurant,fine_dining,75108,75,48.8733363504568,2.30041529622116,0,0
g,"Pl. Saint-André des Arts, 75006 Paris",01 43 26 74 39,150,4.4,restaurant,,75108,75,48.8720710183537,2.3032306936781,0,0
chabas,"31 Rue de Miromesnil, 75008 Paris",06 44 66 24 64,48,4.6,restaurant,thai,75108,75,48.8733539524534,2.31585886899933,0,0
o'kaslik,"25 Rue Quentin Bauchart, 75008 Paris",01 42 89 57 78,63,4.6,restaurant,lebanese,75108,75,48.8708114697638,2.30194826249257,0,0
a l'affiche,"48 Rue de Moscou, 75008 Paris",01 45 22 02 20,379,4.5,restaurant,,75108,75,48.8818599916129,2.32259314146603,0,0
la table de lucie,"29 Rue d'Édimbourg, 75008 Paris",01 45 22 78 72,449,4.4,restaurant,"traditional, french",75108,75,48.8792906868332,2.31908598554017,0,0
o'32 courcelles,"32 Rue de Courcelles, 75008 Paris",01 42 89 01 84,57,4.8,restaurant,french,75108,75,48.8753870668872,2.30908084299807,0,0
verde paris,"24 Av. George V, 75008 Paris",01 42 88 75 75,1416,3.2,restaurant,,75108,75,48.8676499835248,2.301505698005,0,0
manko,"15 Av. Montaigne, 75008 Paris",01 82 28 00 15,2660,3.5,restaurant,,75108,75,48.8656741174897,2.30327427957462,0,0
restaurant cèna,"23 Rue Treilhard, 75008 Paris",01 40 74 20 80,104,4.4,restaurant,,75108,75,48.8767180292921,2.31313407991567,0,0
café de new york,"5 Rue de Berri, 75008 Paris",01 42 56 05 06,108,3.0,restaurant,italian,75108,75,48.8721612914509,2.30284328211343,0,0
up thaï,"17 Rue de Constantinople, 75008 Paris",01 42 93 27 70,283,4.4,restaurant,thai,75108,75,48.8799540306503,2.32019499514905,1,1
le bistro 25,"25 Av. des Champs-Élysées, 75008 Paris",01 53 53 04 04,2024,3.6,restaurant,french,75108,75,48.8693739733695,2.30771953810364,0,0
da mario et monica,"35 Rue Haute, 14600 Honfleur",02 31 87 70 38,57,4.9,restaurant,italian,75108,75,48.8752036708457,2.30384517099975,0,0
élysée saint-honoré,"205 Rue du Faubourg Saint-Honoré, 75008 Paris",01 53 76 48 56,1842,4.2,restaurant,,75108,75,48.8763999360667,2.30182555143011,0,0
bistrot boëtie,"3 Rue La Boétie, 75008 Paris",01 42 65 09 29,44,4.2,restaurant,,75108,75,48.8743053822827,2.31883578573044,0,0
yuzumi,"29 Rue d'Astorg, 75008 Paris",09 87 75 52 37,38,4.6,restaurant,japanese,75108,75,48.8738865385811,2.31939192500599,0,0
pizza miramar,"19 Rue d'Anjou, 75008 Paris",01 47 42 15 60,184,3.5,restaurant,pizza,75108,75,48.8705691489431,2.32112404529681,0,0
la maison du caviar,"21 Rue Quentin Bauchart, 75008 Paris",01 47 23 53 43,637,4.5,restaurant,seafood,75108,75,48.8705502896609,2.301669480393,0,0
siamin',"19 Rue Bayard, 75008 Paris",01 47 20 23 70,473,4.3,restaurant,,75108,75,48.866881782099,2.30761727888495,0,0
chez savy,"23 Rue Bayard, 75008 Paris",01 47 23 46 98,456,4.2,restaurant,,75108,75,48.8670110310459,2.30761258501914,0,0
côme marbeuf,"4 Rue de la Renaissance, 75008 Paris",01 42 89 03 17,133,4.3,restaurant,"bowl, pita",75108,75,48.8673859193361,2.30295310186419,0,0
paparazzi,"6 Sq. de l'Opéra-Louis Jouvet, 75009 Paris",01 40 07 92 56,988,3.9,restaurant,french,75109,75,48.8717694374775,2.32891108480209,0,0
pizzou,"28 Rue de Douai, 75009 Paris",01 74 64 50 10,1387,4.6,restaurant,,75109,75,48.882560048166,2.33287882630734,0,0
l'atlantique,"26 Rue d'Amsterdam, 75009 Paris",01 48 74 39 48,816,3.9,restaurant,,75109,75,48.8770025949049,2.32704166893731,0,0
café guitry,"10 Pl. Édouard VII, 75009 Paris",01 40 07 00 77,35,3.5,restaurant,french,75109,75,48.8713841213886,2.32932297152402,0,0
street wok,"32 Rue Saint-Lazare, 75009 Paris",06 64 25 99 90,36,4.5,restaurant,asian,75109,75,48.8768324422704,2.33619244408891,0,0
le beaucé,"43 Rue Richer, 75009 Paris",01 72 60 97 72,177,4.5,restaurant,french,75109,75,48.8739691841464,2.34354446281949,0,0
neko ramen,"6 Rue de la Grange Batelière, 75009 Paris",06 13 60 29 23,7238,4.4,restaurant,japanese,75109,75,48.8731312452861,2.34232338716518,0,0
le soma (milton),"4 Rue Milton, 75009 Paris",09 81 47 92 15,263,4.6,restaurant,,75109,75,48.8769273254144,2.34066385415588,0,0
soyum,"12 Rue de Clichy, 75009 Paris",01 70 69 90 01,335,4.9,restaurant,asian,75109,75,48.8780291265865,2.33030164253859,0,0
kalinka,"17 Rue de Trévise, 75009 Paris",01 45 23 46 55,770,4.4,restaurant,"ukrainian, russian",75109,75,48.873780675144,2.34514708270629,0,1
j'go,"4 Rue Drouot, 75009 Paris",01 40 22 09 09,871,4.2,restaurant,regional,75109,75,48.8724799714095,2.34048347559957,0,0
quai des pêcheurs,"7 Rue de Clichy, 75009 Paris",01 42 80 69 18,669,4.0,restaurant,sichuan,75109,75,48.8769521358477,2.33060448070023,0,0
au palais du grand moghol,"9 Rue Gérando, 75009 Paris",01 48 74 83 80,404,4.3,restaurant,indian,75109,75,48.8825107625754,2.34575879399989,0,0
le petit gourmet,"39 Rue du Faubourg Montmartre, 75009 Paris",01 83 97 19 34,1089,4.5,restaurant,french,75109,75,48.8742656520616,2.34191049461486,0,0
les ptits gros,"27 Av. Trudaine, 75009 Paris",09 53 94 01 31,881,4.4,restaurant,french,75109,75,48.8811640421924,2.34336944868124,0,0
restaurant thai thai,"30 Bd Haussmann, 75009 Paris",01 44 83 93 27,679,4.4,restaurant,thai,75109,75,48.872858833433,2.33497765486197,0,0
la belle quille,"48 Rue d'Amsterdam, 75009 Paris",01 48 74 93 09,602,4.7,restaurant,,75109,75,48.8788274190447,2.32713076856803,0,0
café du mogador,"57 Rue de la Chau. d'Antin, 75009 Paris",01 48 74 85 19,1286,4.0,restaurant,french,75109,75,48.8761219921575,2.33175095741632,0,0
pez,"29 Rue Henry Monnier, 75009 Paris",09 52 33 83 44,69,4.8,restaurant,peruvian,75109,75,48.8807259201136,2.33756883640905,0,0
loco,"31 bis Rue du Faubourg Montmartre, 75009 Paris",09 70 98 68 41,1278,4.7,restaurant,argentinian,75109,75,48.8737306351821,2.342494545628,0,0
kiriko,"65 Rue de Provence, 75009 Paris",01 48 74 65 17,243,4.5,restaurant,japanese,75109,75,48.8742325435441,2.33349833277089,0,0
fresh & green,"61 Rue de Provence, 75009 Paris",06 64 86 10 38,4,5.0,restaurant,,75109,75,48.8742242454599,2.33378641878295,0,0
nick's pizza,"24 Rue du Faubourg Montmartre, 75009 Paris",01 48 24 11 94,554,4.3,restaurant,"pizza, new_york_pizza",75109,75,48.8734805191914,2.34302143206148,0,0
matteo,"18 Rue du Faubourg Montmartre, 75009 Paris",01 85 53 96 90,669,4.6,restaurant,pizza,75109,75,48.8729654512413,2.34324849781845,0,0
bistrot papillon,"6 Rue Papillon, 75009 Paris",01 47 70 90 03,65,4.5,restaurant,,75109,75,48.8760702758149,2.34762552765565,0,0
ramdam,"18 Rue Condorcet, 75009 Paris",01 40 35 33 52,627,4.8,restaurant,,75109,75,48.8796589876586,2.34733844747197,0,0
mozza & co,"65 Rue du Faubourg Poissonnière, 75009 Paris",,71,3.7,restaurant,italian,75109,75,48.8755632544919,2.3480849397686,1,0
cœur de breizh,"53 R. des Martyrs, 75009 Paris",01 53 16 14 79,792,4.4,restaurant,pancake,75109,75,48.8802922404434,2.34021232103191,0,0
fruits & basilic,"11 Rue Jean Giraudoux, 75116 Paris",07 68 16 66 04,84,4.3,restaurant,,75109,75,48.8810959811387,2.32843935129148,0,0
lou cantou,"35 Cité d'Antin, 75009 Paris",09 88 40 20 95,1974,4.6,restaurant,french,75109,75,48.8740225768696,2.33374593419063,0,0
la tables des anges,"66 R. des Martyrs, 75009 Paris",06 70 54 21 59,486,4.5,restaurant,french,75109,75,48.8810845817504,2.34021399741255,0,0
indian canteen,"18 Rue Gérando, 75009 Paris",01 44 63 70 17,7,3.7,restaurant,,75109,75,48.8828176240505,2.34646086220971,0,0
mitao,"73 Rue Jean-Baptiste Pigalle, 75009 Paris",01 42 45 27 36,508,4.9,restaurant,"asian, chinese",75109,75,48.8817469197391,2.33673533995747,0,0
le syn,"85 Rue Saint-Lazare, 75009 Paris",09 83 82 12 71,20,4.7,restaurant,,75109,75,48.8758903163538,2.33016032365106,0,0
la maison lautrec,"63 Rue Jean-Baptiste Pigalle, 75009 Paris",01 53 21 07 78,759,4.2,restaurant,,75109,75,48.881181392732,2.33596303139908,0,0
le potager de charlotte,"12 Rue Louise-Émilie de la Tour d'Auvergne, 75009 Paris",01 44 65 09 63,1943,4.7,restaurant,,75109,75,48.8789519741259,2.3447282390047,0,0
prik thaï,"4 Rue Louise-Émilie de la Tour d'Auvergne, 75009 Paris",01 79 25 37 32,230,4.4,restaurant,thai,75109,75,48.8787422589085,2.34568645817549,0,0
caramel sarrasin,"47 Rue du Faubourg Montmartre, 75009 Paris",09 51 25 80 04,479,4.6,restaurant,crepe,75109,75,48.8746742698413,2.34132828762043,0,0
mi ranchito paisa,"35 Rue de Montholon, 75009 Paris",01 48 78 45 94,2969,4.6,restaurant,latino,75109,75,48.8764946515726,2.34482287069153,0,0
la lasagneria,"12 Rue Pierre Fontaine, 75009 Paris",,517,4.7,restaurant,italian,75109,75,48.8810700810579,2.33470641647529,0,0
moom mam,"19 Rue de Mogador, 75009 Paris",01 53 38 58 73,4714,4.6,restaurant,thai,75109,75,48.8747029359502,2.33124829468298,0,0
la serenissima,"14 Rue Pierre Fontaine, 75009 Paris",01 42 81 97 17,524,4.3,restaurant,italian,75109,75,48.8812441731868,2.33459191967793,0,0
la cale du cotentin,"15 Rue Hippolyte Lebas, 75009 Paris",06 23 91 79 82,20,4.9,restaurant,oyster,75109,75,48.8771067819613,2.34016253252705,0,0
rouge bis,"2 Rue de Bruxelles, 75009 Paris",01 40 16 45 36,1659,4.3,restaurant,french,75109,75,48.88373007803,2.33196209755724,0,0
perlouse,"49 Rue de Douai, 75009 Paris",07 83 15 75 56,419,4.8,restaurant,seafood,75109,75,48.883101435292,2.330823080735,0,0
sobane,"5 Rue Louise-Émilie de la Tour d'Auvergne, 75009 Paris",01 48 78 02 91,392,4.6,restaurant,korean,75109,75,48.8788006807737,2.3448930272211,0,0
phoenix 孔雀,"54 Rue Saint-Lazare, 75009 Paris",01 48 74 34 94,257,4.0,restaurant,chinese,75109,75,48.8769786226618,2.33401273016864,0,0
